Artery_Area,Artery_Tortuosity_Index,Artery_Median_Tortuosity,Artery_Overall_Length,Artery_Median_Branching_Angles,Artery_N_Start_Points,Artery_N_End_Points,Artery_N_Intersection_Points,Vein_Area,Vein_Tortuosity_Index,Vein_Median_Tortuosity,Vein_Overall_Length,Vein_Median_Branching_Angles,Vein_N_Start_Points,Vein_N_End_Points,Vein_N_Intersection_Points,Index
41979.0,1.0991136603593104,1.0785842278046927,5573.510385866884,72.82811594148173,9,19.0,10.0,59298.0,1.0986593398403794,1.082600788589965,5682.924599429255,76.23061624619015,7,21.0,13.0,511.3
42489.0,1.1145606464516298,1.103267202645511,5426.60879888922,78.85608040513881,11,15.0,8.0,44718.0,1.095854870685315,1.0805301779747172,4869.700069236614,74.05460409907714,8,18.0,10.0,1301.4
55191.0,1.0780976721676634,1.077553350276635,6766.696244092014,70.5757404411149,8,17.0,8.0,49911.0,1.0850087026538682,1.0832117060345237,4250.173157302035,77.94746093913352,5,14.0,12.0,53.2
29185.0,1.0862825594541428,1.081483253713009,3939.8472554942314,99.46232220802563,7,13.0,6.0,35194.0,1.1118515351599307,1.08170150878679,4599.606706848165,78.06082970695722,8,14.0,8.0,1075.1
46030.0,1.0823968360297576,1.078719822949909,4741.61175748205,66.33091167421402,7,12.0,5.0,34092.0,1.0834173263667086,1.0823366245216757,3450.3455967290643,59.520421628407426,7,10.0,3.0,987.4
52796.0,1.0721804472633647,1.0783424068303393,6084.56926036993,65.47775721290944,8,16.0,8.0,53456.0,1.0925601732769412,1.0813873996426275,4291.410747355272,76.09026822038317,7,14.0,7.0,501.2
33301.0,1.1002700116386017,1.0804179600162662,4568.8249609176455,86.49646835521554,7,12.0,6.0,46914.0,1.0928873347777441,1.0817664393105366,5291.547832345118,76.9828878109225,7,21.0,14.0,1215.4
46025.0,1.0797003140551023,1.0798010162000147,4120.308150250832,54.07705380092944,7,11.0,4.0,50326.0,1.0779795783769266,1.0713789779226623,4928.594513539346,63.66730753079594,9,15.0,6.0,1038.2
30993.0,1.085598265979228,1.0762426198135318,4405.901079363394,73.57142786743029,7,13.0,6.0,38118.0,1.078030144461256,1.0822602705288198,4718.140761457684,75.27568977688836,5,13.0,8.0,302.4
31100.0,1.0983426829605818,1.0826258468270589,3685.2938649009548,85.0128322539033,5,13.0,8.0,36948.0,1.0783584131122883,1.0780533017157707,3752.0583668887716,71.31024316407084,4,14.0,10.0,303.1
19951.0,1.0773032007223673,1.0803057911334206,3269.0907627331276,68.70806160168074,7,8.0,1.0,26166.0,1.0779560633307799,1.0779059921673302,3481.0411229460683,81.47222820036978,9,15.0,6.0,283.3
32581.0,1.1168620760120567,1.0899179811518982,4820.003676467835,80.95886448958868,7,15.0,7.0,37778.0,1.086959213388442,1.0808695010390745,4135.523445727478,95.25058457899893,9,14.0,5.0,32.1
39762.0,1.0886857357371238,1.081517260515329,5519.488091290298,83.28231047046725,7,16.0,9.0,47197.0,1.100630150625056,1.0834423502217143,5918.980515339475,62.407662382459165,8,17.0,10.0,156.2
32642.0,1.0846488787706232,1.0775933558124557,3812.9406178826803,75.52213343160182,7,14.0,7.0,35689.0,1.1209756951833094,1.0831579698236717,4165.540689670181,73.09442953241081,8,16.0,9.0,993.3
50547.0,1.0986873771638768,1.0830151921510502,7010.516661990042,83.0946143744012,6,24.0,18.0,55999.0,1.0878026993569057,1.0831529203025068,6736.82827844797,81.97200004920757,7,24.0,21.0,1322.2
44025.0,1.0879088526522527,1.0787517700427913,5597.402738128559,66.2894380806518,10,19.0,9.0,42695.0,1.0876908785155726,1.0793739658200674,4049.2787129993094,70.50343752190835,8,13.0,4.0,985.1
31876.0,1.0755733054845613,1.078743829589746,3674.200502512507,66.2641246605523,7,11.0,3.0,42058.0,1.108471371376462,1.0846183463713617,4403.244225113898,80.7568009942386,7,16.0,9.0,1082.3
44693.0,1.076734870692089,1.080100981930449,7257.014136673103,62.98923267394446,9,25.0,16.0,48638.0,1.0826561278803384,1.0815926234001059,6480.394728901845,72.30878414940983,9,23.0,14.0,524.2
29513.0,1.0791271083074423,1.0830543625482945,3870.19545187862,87.62867690186495,6,16.0,9.0,44824.0,1.1136060330185251,1.08989631535605,5084.880876827859,86.32897498622151,7,21.0,14.0,1073.2
0.0,,,0.0,,0,0.0,0.0,0.0,,,0.0,,0,0.0,0.0,741.1
37780.0,1.1124318346132556,1.0914708910218864,4939.466663265485,81.4876678421668,5,17.0,12.0,42491.0,1.0962147611838529,1.082039609461,4654.292998349179,78.61911303653915,5,15.0,12.0,226.1
0.0,,,0.0,,0,0.0,0.0,0.0,,,0.0,,0,0.0,0.0,834.2
0.0,,,0.0,,0,0.0,0.0,41876.0,1.082748643908075,1.0723028893024995,2243.873375215422,92.03603379604118,5,8.0,5.0,1266.3
39874.0,1.069021444126091,1.0671532076256667,5529.341771584459,60.740971786933756,8,15.0,8.0,47741.0,1.0961696467436004,1.0788386074784764,6365.436359462191,80.13246877099652,7,18.0,12.0,1317.2
45971.0,1.0785412412883806,1.0763508490711895,6766.1176003293185,71.22657306599446,6,19.0,13.0,54260.0,1.0955396050916821,1.084221409449799,6686.254685319168,92.19807362009216,8,24.0,15.0,510.4
53657.0,1.089151740657344,1.081714494679268,7454.788739928689,65.09523119190482,8,21.0,14.0,55792.0,1.0915182703322017,1.0857213189101556,5920.186576100134,74.16595055984605,7,19.0,13.0,508.2
46705.0,1.1310670367989755,1.106236378361599,5822.694152050962,88.02974778184442,9,17.0,9.0,51147.0,1.0920898799713963,1.084538904724288,5433.626042831921,69.37098684582705,6,19.0,10.0,1127.1
33071.0,1.1132767387655753,1.0807978558504459,3567.2328983568573,61.31385242626055,9,12.0,3.0,45165.0,1.0769813527004506,1.0769498923915213,2952.848122046006,70.44174846300255,6,9.0,6.0,727.3
35411.0,1.101371671703449,1.084779616612116,3462.249275747787,63.7305623230372,5,10.0,5.0,45787.0,1.0992321139607901,1.0972052907333947,4770.9792898501955,95.94194690246486,7,14.0,7.0,502.2
28407.0,1.0978749012811138,1.0831770071821727,4187.734557122024,85.82125512389334,6,10.0,4.0,34787.0,1.076351917354069,1.074322544601023,4235.594513539347,55.5578554124291,6,12.0,7.0,539.2
32399.0,1.1369863337275217,1.0826440727676794,4354.349780811172,84.63776746673169,10,12.0,5.0,37131.0,1.1011536391519658,1.081327826054574,3861.881743379633,75.5406048496815,4,13.0,10.0,1160.1
30944.0,1.0835194153731889,1.0775669131710934,4513.464571224438,78.34806517323565,7,12.0,5.0,51558.0,1.1050369089183805,1.0923422254995137,5624.414931437379,71.7805703967586,6,19.0,13.0,940.2
50258.0,1.0714260583843844,1.0734700884471264,6857.779505212693,67.6322423447873,7,20.0,15.0,57630.0,1.0819660800230118,1.0766515787651247,6079.752160002224,80.52899991869299,7,22.0,15.0,29.2
49106.0,1.0986409639180295,1.0810543438455795,4950.236215887185,76.90459236026878,7,20.0,14.0,70222.0,1.0916185941094538,1.0809872199040473,7278.585637760856,69.08319619665728,9,29.0,18.0,1253.4
24873.0,1.0885618284440792,1.0865876995922703,2698.2135623730987,82.3718503314193,5,10.0,5.0,37508.0,1.1176757893705247,1.080186356065071,3266.642061285346,81.30302934644072,6,12.0,6.0,127.1
43274.0,1.0851577033377695,1.0768226344541163,5993.941843371961,65.18899251264328,9,18.0,8.0,50816.0,1.1138612925573426,1.0885673663128395,5293.366158202102,79.28069021857206,8,15.0,7.0,178.4
18042.0,1.117891982517903,1.1012429675257231,2275.375900532363,96.61365249313783,4,6.0,2.0,30271.0,1.1647865647731053,1.1313499307253951,2805.10086400089,89.40934278535333,3,10.0,7.0,348.4
35291.0,1.0934568106865714,1.0803735858874317,4832.594513539347,69.5145377807605,8,13.0,7.0,40911.0,1.092650416872839,1.0771371419288847,4851.85649021022,69.21734114528604,6,16.0,10.0,1036.1
41046.0,1.0939084885490604,1.0853861524223918,5766.309375740107,89.2475658537613,6,16.0,10.0,40036.0,1.092652152856879,1.0796691275336339,4810.979289850196,84.28287891681674,7,14.0,9.0,431.1
37406.0,1.0723535677296967,1.065401889655534,4087.8451634531743,83.0804667372943,7,14.0,7.0,55261.0,1.0850904512973185,1.0820985126651341,4989.920415347148,80.39142213130592,6,18.0,12.0,490.4
30571.0,1.0845369485776706,1.0775570737076727,4163.629001424747,66.72452537928311,6,16.0,9.0,43722.0,1.085386819285338,1.0813480350658733,4674.871642111866,88.88280852147844,8,20.0,11.0,487.3
13487.0,1.1381246030937027,1.0698000278573614,1661.7535341682765,55.45788359421454,3,5.0,2.0,19569.0,1.0617191723200856,1.0570820420412146,1634.126117170306,83.83912011497635,3,6.0,3.0,1234.3
37054.0,1.0863874683428876,1.0811303584160101,5277.189534692961,73.7676493388438,6,15.0,9.0,43263.0,1.0846486913061657,1.079060278244848,4634.61680811593,71.77115021446211,8,16.0,9.0,801.2
40781.0,1.0715801675161392,1.0791323094100669,5719.583545719804,72.94932797331329,7,17.0,9.0,41061.0,1.085937875919425,1.0800825458430436,4326.618900156986,77.77848255566023,8,13.0,5.0,764.4
28412.0,1.0991322137364812,1.0821396555095035,3733.8451634531766,81.14043987746871,7,11.0,4.0,39634.0,1.0880090435189398,1.0787975654546396,4358.634052058633,81.79447542589844,8,15.0,7.0,299.3
42961.0,1.0999171548208735,1.0834630455148262,6140.824094365869,66.23061114004626,6,17.0,11.0,56332.0,1.0942119997950033,1.0823528252258168,6681.46283812088,66.36899731886497,6,26.0,23.0,1144.2
32713.0,1.0814284225143187,1.0823565399719621,4333.545740304064,56.88930612133395,7,14.0,8.0,36647.0,1.1120419576371054,1.0753962389060705,4007.237082438961,64.6538240580533,7,17.0,9.0,825.3
27638.0,1.080118874229197,1.0654566456491263,3262.09790540806,89.60075020631328,6,13.0,7.0,33810.0,1.0860124899731722,1.0795591693617739,3455.8481220460053,69.22774531795417,5,12.0,6.0,1182.3
29018.0,1.0786211226474616,1.0784475484486762,3865.0777028725306,79.12054990789225,7,13.0,6.0,30681.0,1.0904648057594624,1.0891715235796204,4122.212695821321,70.77779971745755,6,21.0,14.0,735.2
40231.0,1.077101521708891,1.076588585231805,5419.7559851468295,83.63480881031808,7,19.0,11.0,36376.0,1.0869968121439155,1.0793124194064159,3958.0512242138348,82.53761655635937,6,15.0,9.0,697.1
44531.0,1.0791130689911224,1.0747691611605457,6596.141986946962,68.85484807690341,7,19.0,13.0,46860.0,1.0990139110161425,1.0806952913493255,5983.907355486553,73.23115874039654,7,18.0,14.0,442.2
55425.0,1.0858657543043089,1.0825940699894316,6794.117600329318,89.46454101443547,6,21.0,17.0,57605.0,1.097666495950319,1.0801854968114726,6600.0141366731,73.96766064606403,8,27.0,19.0,312.4
48516.0,1.1109326307306142,1.0895755517159815,7418.530947339922,62.944681850908005,9,19.0,10.0,53261.0,1.0949338542155869,1.0820660746767556,6815.872001049369,78.3106308245608,10,25.0,17.0,804.4
47872.0,1.09690862529027,1.0798258039115445,6312.257643911998,80.68005252789403,8,19.0,13.0,46720.0,1.1174384628326242,1.0819655854480976,5467.510385866886,85.08446529120738,7,15.0,8.0,431.4
51396.0,1.1132600689935392,1.0856595830752251,5936.480948615362,79.06665935857896,9,18.0,12.0,63791.0,1.1111784595623038,1.085401357598717,5574.015003224879,81.6012462320723,6,18.0,12.0,292.4
24863.0,1.0981071069592945,1.0831239521240241,3609.2005025125045,72.84878802485787,7,11.0,4.0,41849.0,1.1076741444012712,1.0875143599650585,4534.336720950577,87.9277015543809,7,13.0,5.0,391.4
52321.0,1.069021033934913,1.077108657943226,5812.694152050956,69.512438239561,7,18.0,12.0,62330.0,1.0813335611173363,1.077611861423608,6259.28708116352,74.74488129694222,7,20.0,14.0,39.4
36148.0,1.0888590403167289,1.0789906779599496,4465.790473032238,86.00301131922588,8,18.0,10.0,41888.0,1.0952887665320419,1.080915246517597,4442.138669416627,76.48848855377422,6,16.0,10.0,240.3
26689.0,1.0773858509513938,1.075557677659082,3391.1689732199284,74.41411370976907,7,9.0,3.0,33897.0,1.098568537766246,1.0666678486430745,2920.2917728599036,,7,7.0,0.0,621.4
42739.0,1.0963176646393369,1.0890420604980406,5384.140761457683,75.26140258750308,9,19.0,11.0,50561.0,1.0916124550001278,1.0876231497303745,5149.57431100381,63.611175193819456,6,20.0,14.0,508.1
30174.0,1.082556109622033,1.0755874920505,3357.938525841629,83.3600409078555,7,9.0,2.0,46488.0,1.1170489314534062,1.0964632869932873,3930.614716074877,66.2282041993345,7,13.0,7.0,975.1
33894.0,1.092160146976449,1.0754972680053405,4907.9935752000665,75.79041461706053,10,20.0,9.0,42022.0,1.0975921287186132,1.082785110029044,4873.2971824312835,67.56469492507964,8,21.0,11.0,1081.3
35619.0,1.0856494973047983,1.0771134583197621,4553.005768508889,61.69924423399362,10,17.0,7.0,49289.0,1.098268962467556,1.0877995703317707,4384.8127676088225,71.30170001665954,8,17.0,9.0,135.3
28680.0,1.0801532529783286,1.0751294489404033,4045.6706319850955,78.33261186373143,7,14.0,7.0,39808.0,1.0868363590024255,1.0814371095995725,4542.687875927798,68.42869280874541,10,14.0,4.0,181.1
35209.0,1.1210475931753834,1.1133282349737033,4252.5163030525455,72.68987456049626,6,11.0,3.0,44331.0,1.093200470565606,1.0856613711219871,5015.229073212251,68.57740450809223,7,15.0,8.0,1047.2
45110.0,1.0782964562195727,1.073788750657854,5485.567168328878,76.42956561483852,10,17.0,7.0,54321.0,1.0825391418009551,1.0800094074354507,5409.66262275838,72.73626314478463,7,16.0,10.0,78.2
47255.0,1.0725437518379317,1.0738231662435833,5846.860674292328,71.89073480312187,9,17.0,9.0,39552.0,1.079515842361424,1.0807895672631083,4020.9010793633934,83.33399475158186,6,13.0,7.0,375.4
7127.0,1.0737221958409124,1.0733917874920644,728.4478348960032,,4,4.0,0.0,17163.0,1.065484039358849,1.0716491088739046,1302.7169542418171,,5,5.0,0.0,903.3
40847.0,1.0965771190366198,1.082719176396603,5543.692060009902,82.21093634308897,10,22.0,12.0,58637.0,1.0963139399313424,1.078614392774765,5980.990616607236,64.73466363835274,8,22.0,13.0,1334.3
55331.0,1.0985498890432077,1.0816224962900327,8182.057859274502,79.31263525464004,10,24.0,14.0,56560.0,1.080784312452883,1.0781393009652664,6774.318610456095,70.25316339457389,6,23.0,18.0,190.4
30225.0,1.0852744377576096,1.067418518334447,4050.8644994369333,65.96571184055742,8,15.0,7.0,36817.0,1.08795779986958,1.0844904246492613,4095.6777746600296,79.16208955379885,8,14.0,6.0,455.1
26695.0,1.0773912753970933,1.0792265159925474,3311.700935788391,70.15668066790086,5,12.0,6.0,29383.0,1.0831624835851725,1.0823188185441583,3844.2198384962608,79.16208955379885,6,12.0,6.0,1216.3
40216.0,1.1189970911677916,1.0868531753978905,4265.661397269104,88.65101065160289,6,10.0,5.0,46793.0,1.1420992868551718,1.1226491620774866,4630.557933612886,79.01015234976147,7,14.0,8.0,1328.2
37687.0,1.0731471171421503,1.0695103163835187,5537.336720950579,71.45181175487274,9,15.0,7.0,44994.0,1.098129093530542,1.0848252779099128,5572.922507388204,77.11428605678222,8,18.0,10.0,659.4
29438.0,1.0852488476851874,1.087295419984451,4136.472580451146,78.98848034597468,8,13.0,5.0,44863.0,1.110464642319537,1.0827123519448039,4769.285855674241,70.49853482388836,6,18.0,14.0,445.3
36679.0,1.1296170077527385,1.102413123048273,4859.445235240677,90.0,10,17.0,7.0,44864.0,1.081560466161365,1.077394002276659,4744.898120770561,84.62386166456187,10,20.0,10.0,479.3
20074.0,1.0572508835382801,1.0641103476527476,1173.6732316404195,57.91781284393396,3,4.0,1.0,27421.0,1.0789800820404167,1.0821642075071929,1803.2215715998118,72.75489629502799,5,6.0,1.0,1220.4
32258.0,1.0840736237328072,1.0821736849959105,4258.965004500322,66.47051794797757,10,15.0,6.0,44326.0,1.0910000173744603,1.0845083964501352,4976.34682221834,78.07238548022634,7,16.0,11.0,166.1
23642.0,1.1306506818439157,1.0987544066546893,3157.463345735156,79.60567555163857,4,8.0,6.0,33329.0,1.0912347257398793,1.0872448729741642,3194.031888230077,90.6522004926474,4,15.0,14.0,282.2
39786.0,1.1072198315636939,1.0856033443434634,3940.5314549541913,71.04052207764963,6,13.0,10.0,53801.0,1.0937856879707775,1.0877993138742355,5563.581453678749,69.16244170809196,5,18.0,13.0,503.4
39615.0,1.0913835907785998,1.086823975006686,5660.7896064804645,70.00864948110467,8,16.0,8.0,49722.0,1.0863957846313206,1.0743820467381426,4820.839246267517,71.30657572972322,5,16.0,12.0,461.2
19489.0,1.0701052625547858,1.0750416137703471,2848.4582951012726,64.7381888386043,5,7.0,5.0,30948.0,1.0903033131932651,1.0823670545373938,3383.872508663647,72.83732513644989,5,9.0,4.0,97.2
46754.0,1.0830512082740145,1.0783880352745652,6718.078061810036,81.06250690901096,9,19.0,10.0,54681.0,1.0975758479909328,1.0823838206023313,6575.651654938839,74.00902792044084,9,23.0,14.0,466.2
36260.0,1.0848576231499552,1.0793110750679036,4414.254326381667,78.69006752597979,5,12.0,7.0,54502.0,1.0885231499315975,1.0856961164079308,6301.612982971325,77.63780889838696,7,19.0,13.0,930.4
32944.0,1.0956448252200677,1.0829350915674063,3794.779146275195,85.91772349749543,7,11.0,4.0,27434.0,1.0815809952904825,1.081249532894312,2687.6004307250046,77.11483060029674,5,8.0,3.0,1294.1
36266.0,1.1170503543477053,1.0737785401632212,5391.527629809586,68.62937773065681,6,17.0,11.0,44549.0,1.0903817036552308,1.0805083425328383,5617.473805940426,87.67363819642493,8,17.0,10.0,752.1
44039.0,1.092147081231839,1.0831588633431977,6532.622217687319,70.44448917301867,10,20.0,10.0,47122.0,1.0999208012593962,1.0820980767874389,5232.7042533187205,67.1864521993792,6,19.0,13.0,1145.4
51416.0,1.086353282799204,1.0820520043954538,7153.771495985982,78.60038307730716,11,25.0,14.0,47513.0,1.0961152589327086,1.0839346616418308,6187.495233965232,76.86597769360368,8,23.0,15.0,893.1
39911.0,1.0764058409462627,1.075604370167995,5392.882968868917,77.12826828051396,5,15.0,10.0,49144.0,1.0887220558165147,1.0834773230354096,5557.267745179762,76.51956467735629,5,22.0,17.0,359.4
32445.0,1.0886207914384505,1.0823334790825325,3899.188309203684,73.9229113579494,8,13.0,6.0,39579.0,1.108963879449627,1.0867260517203776,4323.8228688765885,76.36866696085929,8,17.0,10.0,178.3
15223.0,1.0568365451807156,1.0622797625483251,1568.013418798098,77.93077884701219,2,5.0,3.0,16477.0,1.0793591418622999,1.0792518972942808,1804.5891039679582,81.09594439064358,3,5.0,2.0,402.1
15282.0,1.1068070784611657,1.0733394518108053,1353.645886429953,,3,3.0,0.0,24760.0,1.1205684461922778,1.0977628906937134,2174.4368670764616,74.6167030331187,3,6.0,4.0,825.2
31759.0,1.0879890867914153,1.0788665024737225,4686.18744265191,60.068488159492205,9,14.0,4.0,30484.0,1.083339322860878,1.0865330195335046,3499.3649327128232,86.5536554887543,9,11.0,2.0,115.1
39839.0,1.0720088953838052,1.0681249433890891,5673.515436500769,70.76376384697097,10,17.0,7.0,47306.0,1.0922265236157962,1.0832274080189512,6083.1398949059085,78.35487763202927,8,17.0,10.0,1133.4
20462.0,1.1470771049071997,1.1011889198226354,1657.5769106591413,,4,4.0,0.0,26419.0,1.0925006351299453,1.0805039487505308,2538.7261889578076,77.54382721501753,4,7.0,3.0,1.3
6848.0,1.0512079994932084,1.0512079994932084,520.2640687119311,,1,1.0,0.0,20891.0,1.126215427262309,1.073914200558111,822.0874452027931,74.88283234541284,1,2.0,1.0,807.1
28883.0,1.083338050344495,1.0817809425905787,3639.016736328433,55.90570974588272,6,9.0,3.0,35380.0,1.085435746018269,1.080226051014793,4347.689967968854,89.0033054970433,8,11.0,2.0,861.2
43375.0,1.111661183153095,1.0897063295014675,5915.142853498738,86.80294260174756,8,16.0,8.0,48284.0,1.093459826887025,1.0823117459700453,5586.218971944483,77.45906653540484,7,21.0,14.0,1233.2
51942.0,1.1273839831097725,1.0981633407986786,5758.366158202099,92.15500143807483,7,19.0,13.0,62749.0,1.0940429319894713,1.0904390443017835,5395.3072836990505,77.07590417567744,5,22.0,17.0,898.4
30411.0,1.090509876058335,1.0893453476410706,4767.7387412041335,67.98304406517366,9,13.0,3.0,30406.0,1.0842030005741647,1.0811926637858773,3826.9061299972745,93.11671477369917,8,13.0,6.0,289.2
48368.0,1.0834854411724035,1.0786006466908886,6366.073877727924,64.85878014431391,9,20.0,11.0,47795.0,1.0846708376042953,1.0788065330900858,5033.773229089531,79.30486571029901,9,21.0,14.0,1278.2
25424.0,1.119264557953964,1.0985344870658975,3008.772003600258,74.41559883309556,8,11.0,4.0,35041.0,1.1131217939944538,1.0834132284631814,3534.661397269101,90.26977374275833,7,14.0,8.0,403.3
45146.0,1.0806973220499827,1.06839434018399,6290.26060250483,60.08170585632327,8,17.0,9.0,44520.0,1.0900677654718895,1.078115368716364,5488.0251044926445,73.3819367594805,8,17.0,9.0,505.2
28465.0,1.081494808828803,1.0749462455600456,3708.2349903979098,65.06825284866082,7,10.0,5.0,37255.0,1.0970626205932472,1.082216508951383,3378.6004307250028,75.26395726581292,5,11.0,6.0,202.3
37083.0,1.1099465445776993,1.08039093647402,4321.594513539348,65.96693734008696,7,11.0,6.0,60198.0,1.0830045848907937,1.077099762088975,4970.435133972913,72.5110239746146,6,13.0,8.0,493.4
38199.0,1.0847643443374309,1.079061711833796,5325.745883879065,73.14772643687196,8,16.0,9.0,46356.0,1.1390286473071476,1.0988131043434235,5808.559159102164,85.15616717936376,5,17.0,14.0,981.2
33949.0,1.0783031234747416,1.0796044316434694,4889.748842471898,81.55731153144401,7,14.0,9.0,44534.0,1.104490162878411,1.0867875963438856,5522.218971944483,80.21759296819272,5,18.0,14.0,506.1
39581.0,1.0785447774475292,1.079979620477245,4647.18744265191,74.29337339604358,7,13.0,8.0,55143.0,1.0937704227023666,1.082992016905479,5467.589462905462,72.40074882287237,8,20.0,12.0,319.4
39850.0,1.083222875236067,1.0746857689100104,5122.780371764472,67.49255424284132,7,15.0,8.0,55776.0,1.0973614536898486,1.085126870428763,5626.598697621454,74.1702077969108,5,17.0,12.0,907.4
42792.0,1.0877032442281942,1.0826842895701203,5273.329578275641,75.04303530737033,7,14.0,8.0,54175.0,1.1019694487626976,1.0782827259997374,5792.75511859506,87.0262689175199,8,15.0,7.0,967.4
23466.0,1.1024929750732524,1.10065578813916,1784.405337783886,53.18780201190451,5,6.0,1.0,44968.0,1.1051647412996026,1.0780918976247733,3433.108006675829,95.87837929109624,6,9.0,3.0,429.1
34102.0,1.091648830866362,1.0807924451142292,4372.202594553559,79.70532949765092,7,17.0,10.0,33883.0,1.0895647558743982,1.0791394802491652,3875.9549032325554,79.16208955379885,7,12.0,5.0,519.1
56739.0,1.0756018193225811,1.078545814500808,7600.698336133066,67.58916477357809,10,22.0,13.0,57004.0,1.0905998838976827,1.0823898316819598,6502.379577000195,78.5122227818801,6,23.0,16.0,1132.2
22224.0,1.1038649695759102,1.0810096613317959,2739.975972319863,83.72892255049887,6,10.0,4.0,35523.0,1.1565294800128108,1.0775232138573885,3005.449060385282,87.08148267849413,9,11.0,2.0,992.3
41994.0,1.0831337137369221,1.0814712604780188,6002.338812991629,81.66186211202628,9,19.0,10.0,52321.0,1.1118521997488648,1.08602011061734,5283.1336187827455,85.49988629157934,7,18.0,12.0,1051.4
48494.0,1.1037233503271187,1.0872588096753195,6303.4687553065405,74.63153667820389,5,18.0,14.0,53782.0,1.0928061374896643,1.0793882198467348,5609.991483159016,79.1678034317464,7,18.0,10.0,1208.4
41436.0,1.1181392111169324,1.085201699097221,6268.642420222848,74.17930019992426,10,21.0,11.0,59734.0,1.0973815614289597,1.0801282007599036,7092.923732877478,76.65435297666542,9,30.0,22.0,561.4
39085.0,1.0895961638177993,1.084152454879983,4091.7122625454363,72.43857844616285,8,15.0,7.0,52346.0,1.0794824050413077,1.0765802169361982,5710.233257294354,70.70789062934072,7,23.0,16.0,1045.3
49040.0,1.1147011536810403,1.0786663868478337,6601.052808640622,62.37655549060187,10,17.0,8.0,48888.0,1.0878197199814146,1.0822837890624484,5437.054541744172,67.09708048792926,10,15.0,4.0,1224.4
35529.0,1.0822259419590619,1.0790703090892095,5337.929650063142,80.2567561165663,9,15.0,6.0,37410.0,1.0994553286891071,1.0891471382436007,4681.364066161048,68.93944292303752,6,12.0,8.0,485.4
30974.0,1.0878778104567615,1.074841841182253,4312.7223638132045,71.33464043718725,8,11.0,3.0,36766.0,1.0831455274003676,1.0835347731329992,4473.197543919676,83.39819033399691,5,11.0,7.0,862.2
29615.0,1.0991641281918914,1.0947460427794353,3521.073518790424,82.40535663140857,6,9.0,3.0,40684.0,1.0930580211492578,1.084718046179314,4288.557933612884,80.50143196191988,5,17.0,12.0,159.3
19553.0,1.0925429082346918,1.0807309636321758,2294.790114094737,80.72023156350457,4,6.0,2.0,20341.0,1.0967700830969613,1.084604359130162,2290.317026029318,80.06390629658665,5,7.0,2.0,895.1
33789.0,1.0737115501413126,1.070643570631303,4985.98138189125,69.97777512785984,6,16.0,11.0,39943.0,1.0851758801806362,1.0899452854539926,4958.454469956669,76.82744657667311,7,14.0,7.0,961.4
45900.0,1.0805997605628253,1.074119021866454,6713.696244092009,79.17254689617461,10,26.0,16.0,56615.0,1.0914278723593525,1.081150934212825,6344.720630709648,80.67321287417063,7,27.0,21.0,235.4
48132.0,1.0911578900944485,1.0846762446018863,6684.394728901847,71.10256273369114,7,20.0,13.0,47604.0,1.1077412984464579,1.0835891862196876,6075.45656199772,78.20073559551122,9,22.0,13.0,304.2
50027.0,1.0859928114492825,1.0813480350658733,4114.678641211807,57.388463153308535,8,11.0,8.0,60433.0,1.0914514375056346,1.095174006087296,4151.089896181349,68.83232372320492,11,14.0,6.0,465.4
36320.0,1.095541745764974,1.0806509730883973,4080.1609639932144,70.80828603936031,8,14.0,6.0,41323.0,1.1081205036835238,1.0838922727000435,4071.1538213182757,80.2771195568666,8,17.0,10.0,74.3
27007.0,1.0948404346196747,1.0765603772758796,2846.2379489907407,97.34234964056552,8,10.0,2.0,33585.0,1.0774365005476854,1.0763979521975595,3057.8775592975294,85.56938551989734,8,13.0,5.0,984.2
38115.0,1.0840933111676658,1.0792495029963922,4664.445235240678,74.91958019146888,8,15.0,8.0,41344.0,1.104622492252718,1.0844571562456853,4333.067601604763,83.04159034735093,8,15.0,6.0,702.1
25533.0,1.0908023396426294,1.0788445931373518,4012.1904012447394,70.57846038596351,7,13.0,6.0,36003.0,1.1207711231116841,1.0857164640242398,4609.221930537312,73.4731784941453,4,16.0,11.0,1285.3
40598.0,1.1685097537440285,1.083155650563866,5317.5419151594615,90.70213224565313,7,15.0,8.0,47578.0,1.0931681673471472,1.0836822725287525,5161.569260369932,83.32803035187564,7,17.0,11.0,1213.2
24910.0,1.0989708313746787,1.0928499151027056,3218.0735187904215,78.6656655770663,6,11.0,4.0,43771.0,1.098002648254135,1.0813092821882346,3906.21983849626,76.08593444440848,6,14.0,8.0,461.3
26849.0,1.0750815057015772,1.0782205539946128,3367.614716074875,72.13798987476149,5,12.0,7.0,28945.0,1.079381471912372,1.082263017631174,3242.1517292772246,67.46526003184916,7,12.0,5.0,143.3
28302.0,1.0774133402728066,1.0797697938587252,3063.615582626653,65.44341496636832,4,8.0,3.0,38520.0,1.0881950908228646,1.0811933717167412,3922.217746455207,77.70393230076522,5,12.0,8.0,1117.3
29046.0,1.102552930064144,1.0830364180662133,3465.803532892834,75.96375653207353,8,13.0,5.0,39377.0,1.094099739138054,1.0877873250165333,3776.14162800946,73.75194407089211,7,12.0,7.0,984.3
43537.0,1.074787794702056,1.0794888507724583,6488.735782611303,66.23195779715559,8,17.0,9.0,63588.0,1.0987214389355089,1.08669423023985,6553.117600329315,78.92607853988932,8,28.0,21.0,554.2
